"Load Name","PTID","Subzone","Zone"
"TWINCPVT_VL_LONG-ISL",998525,"LIPA LONG ISLAND","LONGIL"
"TWINCPVT_VL_MILLWOOD",992525,"CON ED MILLWOOD","MILLWD"
"TWINCPVT_VL_MOHAWKVY",986525,"NMPC MOHAWK VLY","MHK VL"
"TWINCPVT_VL_NORTH",984525,"NMPC NORTH","NORTH"
"TWINCPVT_VL_NY-CITY",996525,"CON ED NY CITY","N.Y.C."
"TWINCPVT_VL_WEST",978525,"NMPC WEST","WEST"
"TWINCPVT_VS_CAPITAL",989525,"NMPC CAPITAL","CAPITL"
"TWINCPVT_VS_CENTRAL",983525,"NMPC CENTRAL","CENTRL"
"TWINCPVT_VS_DUNWOODI",995525,"CON ED DUNWOODIE","DUNWOD"
"TWINCPVT_VS_GENESEE",981525,"NMPC GENESEE","GENESE"
"TWINCPVT_VS_HUDSONVY",991525,"CENT HUD HUDSON VLY","HUD VL"
"TWINCPVT_VS_LONG-ISL",999525,"LIPA LONG ISLAND","LONGIL"
"TWINCPVT_VS_MILLWOOD",993525,"CON ED MILLWOOD","MILLWD"
"TWINCPVT_VS_MOHAWKVY",987525,"NMPC MOHAWK VLY","MHK VL"
"TWINCPVT_VS_NORTH",985525,"NMPC NORTH","NORTH"
"TWINCPVT_VS_NY-CITY",997525,"CON ED NY CITY","N.Y.C."
"TWINCPVT_VS_WEST",979525,"NMPC WEST","WEST"
"TWNERMVT_VL_CAPITAL",988819,"NMPC CAPITAL","CAPITL"
"TWNERMVT_VL_CENTRAL",982819,"NMPC CENTRAL","CENTRL"
"TWNERMVT_VL_DUNWOODI",994819,"CON ED DUNWOODIE","DUNWOD"
"TWNERMVT_VL_GENESEE",980819,"NMPC GENESEE","GENESE"
"TWNERMVT_VL_HUDSONVY",990819,"O&R HUDSON VLY","HUD VL"
"TWNERMVT_VL_LONG-ISL",998819,"LIPA LONG ISLAND","LONGIL"
"TWNERMVT_VL_MILLWOOD",992819,"CON ED MILLWOOD","MILLWD"
"TWNERMVT_VL_MOHAWKVY",986819,"NMPC MOHAWK VLY","MHK VL"
"TWNERMVT_VL_NORTH",984819,"NMPC NORTH","NORTH"
"TWNERMVT_VL_NY-CITY",996819,"CON ED NY CITY","N.Y.C."
"TWNERMVT_VL_WEST",978819,"NMPC WEST","WEST"
"TWNERMVT_VS_CAPITAL",989819,"NMPC CAPITAL","CAPITL"
"TWNERMVT_VS_CENTRAL",983819,"NMPC CENTRAL","CENTRL"
"TWNERMVT_VS_DUNWOODI",995819,"CON ED DUNWOODIE","DUNWOD"
"TWNERMVT_VS_GENESEE",981819,"NMPC GENESEE","GENESE"
"TWNERMVT_VS_HUDSONVY",991819,"O&R HUDSON VLY","HUD VL"
"TWNERMVT_VS_LONG-ISL",999819,"LIPA LONG ISLAND","LONGIL"
"TWNERMVT_VS_MILLWOOD",993819,"CON ED MILLWOOD","MILLWD"
"TWNERMVT_VS_MOHAWKVY",987819,"NMPC MOHAWK VLY","MHK VL"
"TWNERMVT_VS_NORTH",985819,"NMPC NORTH","NORTH"
"TWNERMVT_VS_NY-CITY",997819,"CON ED NY CITY","N.Y.C."
"TWNERMVT_VS_WEST",979819,"NMPC WEST","WEST"
"TWNLLCVT_VL_CAPITAL",988651,"NYSEG CAPITAL","CAPITL"
"TWNLLCVT_VL_CAPITAL2",966651,"NMPC CAPITAL","CAPITL"
"TWNLLCVT_VL_CAPITAL3",944651,"NMPC CAPITAL","CAPITL"
"TWNLLCVT_VL_CENTRAL",982651,"NYSEG CENTRAL","CENTRL"
"TWNLLCVT_VL_CENTRAL2",960651,"NMPC CENTRAL","CENTRL"
"TWNLLCVT_VL_CENTRAL3",938651,"NMPC CENTRAL","CENTRL"
"TWNLLCVT_VL_DUNWOODI",994651,"CON ED DUNWOODIE","DUNWOD"
"TWNLLCVT_VL_DUNWOODI2",972651,"CON ED DUNWOODIE","DUNWOD"
"TWNLLCVT_VL_DUNWOODI3",950651,"CON ED DUNWOODIE","DUNWOD"
"TWNLLCVT_VL_GENESEE",980651,"RG&E GENESEE","GENESE"
"TWNLLCVT_VL_GENESEE2",958651,"NMPC GENESEE","GENESE"
"TWNLLCVT_VL_GENESEE3",936651,"NMPC GENESEE","GENESE"
"TWNLLCVT_VL_HUDSONVY",990651,"NYSEG HUDSON VLY","HUD VL"
"TWNLLCVT_VL_HUDSONVY2",968651,"O&R HUDSON VLY","HUD VL"
"TWNLLCVT_VL_HUDSONVY3",946651,"O&R HUDSON VLY","HUD VL"
"TWNLLCVT_VL_LONG-ISL",998651,"LIPA LONG ISLAND","LONGIL"
"TWNLLCVT_VL_LONG-ISL2",976651,"LIPA LONG ISLAND","LONGIL"
"TWNLLCVT_VL_LONG-ISL3",954651,"LIPA LONG ISLAND","LONGIL"
"TWNLLCVT_VL_MILLWOOD",992651,"NYSEG MILLWOOD","MILLWD"
"TWNLLCVT_VL_MILLWOOD2",970651,"CON ED MILLWOOD","MILLWD"
"TWNLLCVT_VL_MILLWOOD3",948651,"CON ED MILLWOOD","MILLWD"
"TWNLLCVT_VL_MOHAWKVY",986651,"NYSEG MOHAWK VLY","MHK VL"
"TWNLLCVT_VL_MOHAWKVY2",964651,"NMPC MOHAWK VLY","MHK VL"
"TWNLLCVT_VL_MOHAWKVY3",942651,"NMPC MOHAWK VLY","MHK VL"
"TWNLLCVT_VL_NORTH",984651,"NYSEG NORTH","NORTH"
"TWNLLCVT_VL_NORTH2",962651,"NMPC NORTH","NORTH"
"TWNLLCVT_VL_NORTH3",940651,"NMPC NORTH","NORTH"
"TWNLLCVT_VL_NY-CITY",996651,"CON ED NY CITY","N.Y.C."
"TWNLLCVT_VL_NY-CITY2",974651,"CON ED NY CITY","N.Y.C."
"TWNLLCVT_VL_NY-CITY3",952651,"CON ED NY CITY","N.Y.C."
"TWNLLCVT_VL_WEST",978651,"NYSEG WEST","WEST"
"TWNLLCVT_VL_WEST2",956651,"NMPC WEST","WEST"
"TWNLLCVT_VL_WEST3",934651,"NMPC WEST","WEST"
"TWNLLCVT_VS_CAPITAL",989651,"NYSEG CAPITAL","CAPITL"
"TWNLLCVT_VS_CAPITAL2",967651,"NMPC CAPITAL","CAPITL"
"TWNLLCVT_VS_CAPITAL3",945651,"NMPC CAPITAL","CAPITL"
"TWNLLCVT_VS_CENTRAL",983651,"NYSEG CENTRAL","CENTRL"
"TWNLLCVT_VS_CENTRAL2",961651,"NMPC CENTRAL","CENTRL"
"TWNLLCVT_VS_CENTRAL3",939651,"NMPC CENTRAL","CENTRL"
"TWNLLCVT_VS_DUNWOODI",995651,"CON ED DUNWOODIE","DUNWOD"
"TWNLLCVT_VS_DUNWOODI2",973651,"CON ED DUNWOODIE","DUNWOD"
"TWNLLCVT_VS_DUNWOODI3",951651,"CON ED DUNWOODIE","DUNWOD"
"TWNLLCVT_VS_GENESEE",981651,"RG&E GENESEE","GENESE"
"TWNLLCVT_VS_GENESEE2",959651,"NMPC GENESEE","GENESE"
"TWNLLCVT_VS_GENESEE3",937651,"NMPC GENESEE","GENESE"
"TWNLLCVT_VS_HUDSONVY",991651,"NYSEG HUDSON VLY","HUD VL"
"TWNLLCVT_VS_HUDSONVY2",969651,"O&R HUDSON VLY","HUD VL"
"TWNLLCVT_VS_HUDSONVY3",947651,"O&R HUDSON VLY","HUD VL"
"TWNLLCVT_VS_LONG-ISL",999651,"LIPA LONG ISLAND","LONGIL"
"TWNLLCVT_VS_LONG-ISL2",977651,"LIPA LONG ISLAND","LONGIL"
"TWNLLCVT_VS_LONG-ISL3",955651,"LIPA LONG ISLAND","LONGIL"
"TWNLLCVT_VS_MILLWOOD",993651,"NYSEG MILLWOOD","MILLWD"
"TWNLLCVT_VS_MILLWOOD2",971651,"CON ED MILLWOOD","MILLWD"
"TWNLLCVT_VS_MILLWOOD3",949651,"CON ED MILLWOOD","MILLWD"
"TWNLLCVT_VS_MOHAWKVY",987651,"NYSEG MOHAWK VLY","MHK VL"
"TWNLLCVT_VS_MOHAWKVY2",965651,"NMPC MOHAWK VLY","MHK VL"
"TWNLLCVT_VS_MOHAWKVY3",943651,"NMPC MOHAWK VLY","MHK VL"
"TWNLLCVT_VS_NORTH",985651,"NYSEG NORTH","NORTH"
"TWNLLCVT_VS_NORTH2",963651,"NMPC NORTH","NORTH"
"TWNLLCVT_VS_NORTH3",941651,"NMPC NORTH","NORTH"
"TWNLLCVT_VS_NY-CITY",997651,"CON ED NY CITY","N.Y.C."
"TWNLLCVT_VS_NY-CITY2",975651,"CON ED NY CITY","N.Y.C."
"TWNLLCVT_VS_NY-CITY3",953651,"CON ED NY CITY","N.Y.C."
"TWNLLCVT_VS_WEST",979651,"NYSEG WEST","WEST"
"TWNLLCVT_VS_WEST2",957651,"NMPC WEST","WEST"
"TWNLLCVT_VS_WEST3",935651,"NMPC WEST","WEST"
"TXU_NM_CAPITAL",306172,"NMPC CAPITAL","CAPITL"
"TXU_NM_CENTRAL",303172,"NMPC CENTRAL","CENTRL"
"TXU_NM_GENESEE",302172,"NMPC GENESEE","GENESE"
"TXU_NM_MOHAWKVY",305172,"NMPC MOHAWK VLY","MHK VL"
"TXU_NM_NORTH",304172,"NMPC NORTH","NORTH"
"TXU_NM_WEST",301172,"NMPC WEST","WEST"
"TXU_NY_CAPITAL",406172,"NYSEG CAPITAL","CAPITL"
"TXU_NY_CENTRAL",403172,"NYSEG CENTRAL","CENTRL"
"TXU_NY_MOHAWKVY",405172,"NYSEG MOHAWK VLY","MHK VL"
"TXU_NY_NORTH",404172,"NYSEG NORTH","NORTH"
"TXU_NY_WEST",401172,"NYSEG WEST","WEST"
"TXU_RG_GENESEE",802172,"RG&E GENESEE","GENESE"
"TXUVT_VL_CAPITAL",988357,"NYSEG CAPITAL","CAPITL"
"TXUVT_VL_CENTRAL",982357,"NYSEG CENTRAL","CENTRL"
"TXUVT_VL_DUNWOODI",994357,"CON ED DUNWOODIE","DUNWOD"
"TXUVT_VL_GENESEE",980357,"NMPC GENESEE","GENESE"
"TXUVT_VL_HUDSONVY",990357,"NYSEG HUDSON VLY","HUD VL"
"TXUVT_VL_LONG-ISL",998357,"LIPA LONG ISLAND","LONGIL"
"TXUVT_VL_MILLWOOD",992357,"NYSEG MILLWOOD","MILLWD"
"TXUVT_VL_MOHAWKVY",986357,"NYSEG MOHAWK VLY","MHK VL"
"TXUVT_VL_NORTH",984357,"NYSEG NORTH","NORTH"
"TXUVT_VL_NY-CITY",996357,"CON ED NY CITY","N.Y.C."
"TXUVT_VL_WEST",978357,"NMPC WEST","WEST"
"TXUVT_VS_CAPITAL",989357,"NYSEG CAPITAL","CAPITL"
"TXUVT_VS_CENTRAL",983357,"NYSEG CENTRAL","CENTRL"
"TXUVT_VS_DUNWOODI",995357,"CON ED DUNWOODIE","DUNWOD"
"TXUVT_VS_GENESEE",981357,"NMPC GENESEE","GENESE"
"TXUVT_VS_HUDSONVY",991357,"NYSEG HUDSON VLY","HUD VL"
"TXUVT_VS_LONG-ISL",999357,"LIPA LONG ISLAND","LONGIL"
"TXUVT_VS_MILLWOOD",993357,"NYSEG MILLWOOD","MILLWD"
"TXUVT_VS_MOHAWKVY",987357,"NYSEG MOHAWK VLY","MHK VL"
"TXUVT_VS_NORTH",985357,"NYSEG NORTH","NORTH"
"TXUVT_VS_NY-CITY",997357,"CON ED NY CITY","N.Y.C."
"TXUVT_VS_WEST",979357,"NMPC WEST","WEST"
"UGIESRV_NM_CAPITAL",306688,"NMPC CAPITAL","CAPITL"
"UGIESRV_NM_CENTRAL",303688,"NMPC CENTRAL","CENTRL"
"UGIESRV_NM_GENESEE",302688,"NMPC GENESEE","GENESE"
"UGIESRV_NM_MOHAWKVY",305688,"NMPC MOHAWK VLY","MHK VL"
"UGIESRV_NM_NORTH",304688,"NMPC NORTH","NORTH"
"UGIESRV_NM_WEST",301688,"NMPC WEST","WEST"
"UGIESRV_NY_CAPITAL",406688,"NYSEG CAPITAL","CAPITL"
"UGIESRV_NY_CENTRAL",403688,"NYSEG CENTRAL","CENTRL"
"UGIESRV_NY_HUDSONVY",407688,"NYSEG HUDSON VLY","HUD VL"
"UGIESRV_NY_MILLWOOD",408688,"NYSEG MILLWOOD","MILLWD"
"UGIESRV_NY_MOHAWKVY",405688,"NYSEG MOHAWK VLY","MHK VL"
"UGIESRV_NY_NORTH",404688,"NYSEG NORTH","NORTH"
"UGIESRV_NY_WEST",401688,"NYSEG WEST","WEST"
"UGIESRV_RG_GENESEE",802688,"RG&E GENESEE","GENESE"
"UNCIAFVT_VL_CAPITAL",988935,"NMPC CAPITAL","CAPITL"
"UNCIAFVT_VL_CAPITAL2",966935,"NMPC CAPITAL","CAPITL"
"UNCIAFVT_VL_CAPITAL3",944935,"NMPC CAPITAL","CAPITL"
"UNCIAFVT_VL_CENTRAL",982935,"NMPC CENTRAL","CENTRL"
"UNCIAFVT_VL_CENTRAL2",960935,"NMPC CENTRAL","CENTRL"
"UNCIAFVT_VL_CENTRAL3",938935,"NMPC CENTRAL","CENTRL"
"UNCIAFVT_VL_DUNWOODI",994935,"CON ED DUNWOODIE","DUNWOD"
"UNCIAFVT_VL_DUNWOODI2",972935,"CON ED DUNWOODIE","DUNWOD"
"UNCIAFVT_VL_DUNWOODI3",950935,"CON ED DUNWOODIE","DUNWOD"
"UNCIAFVT_VL_GENESEE",980935,"NMPC GENESEE","GENESE"
"UNCIAFVT_VL_GENESEE2",958935,"NMPC GENESEE","GENESE"
"UNCIAFVT_VL_GENESEE3",936935,"NMPC GENESEE","GENESE"
"UNCIAFVT_VL_HUDSONVY",990935,"CON ED HUDSON VLY","HUD VL"
"UNCIAFVT_VL_HUDSONVY2",968935,"CON ED HUDSON VLY","HUD VL"
"UNCIAFVT_VL_HUDSONVY3",946935,"CON ED HUDSON VLY","HUD VL"
"UNCIAFVT_VL_LONG-ISL",998935,"LIPA LONG ISLAND","LONGIL"
"UNCIAFVT_VL_LONG-ISL2",976935,"LIPA LONG ISLAND","LONGIL"
"UNCIAFVT_VL_LONG-ISL3",954935,"LIPA LONG ISLAND","LONGIL"
"UNCIAFVT_VL_MILLWOOD",992935,"CON ED MILLWOOD","MILLWD"
"UNCIAFVT_VL_MILLWOOD2",970935,"CON ED MILLWOOD","MILLWD"
"UNCIAFVT_VL_MILLWOOD3",948935,"CON ED MILLWOOD","MILLWD"
"UNCIAFVT_VL_MOHAWKVY",986935,"NMPC MOHAWK VLY","MHK VL"
"UNCIAFVT_VL_MOHAWKVY2",964935,"NMPC MOHAWK VLY","MHK VL"
"UNCIAFVT_VL_MOHAWKVY3",942935,"NMPC MOHAWK VLY","MHK VL"
"UNCIAFVT_VL_NORTH",984935,"NMPC NORTH","NORTH"
"UNCIAFVT_VL_NORTH2",962935,"NMPC NORTH","NORTH"
"UNCIAFVT_VL_NORTH3",940935,"NMPC NORTH","NORTH"
"UNCIAFVT_VL_NY-CITY",996935,"CON ED NY CITY","N.Y.C."
"UNCIAFVT_VL_NY-CITY2",974935,"CON ED NY CITY","N.Y.C."
"UNCIAFVT_VL_NY-CITY3",952935,"CON ED NY CITY","N.Y.C."
"UNCIAFVT_VL_WEST",978935,"NMPC WEST","WEST"
"UNCIAFVT_VL_WEST2",956935,"NMPC WEST","WEST"
"UNCIAFVT_VL_WEST3",934935,"NMPC WEST","WEST"
"UNCIAFVT_VS_CAPITAL",989935,"NMPC CAPITAL","CAPITL"
"UNCIAFVT_VS_CAPITAL2",967935,"NMPC CAPITAL","CAPITL"
"UNCIAFVT_VS_CAPITAL3",945935,"NMPC CAPITAL","CAPITL"
"UNCIAFVT_VS_CENTRAL",983935,"NMPC CENTRAL","CENTRL"
"UNCIAFVT_VS_CENTRAL2",961935,"NMPC CENTRAL","CENTRL"
"UNCIAFVT_VS_CENTRAL3",939935,"NMPC CENTRAL","CENTRL"
"UNCIAFVT_VS_DUNWOODI",995935,"CON ED DUNWOODIE","DUNWOD"
"UNCIAFVT_VS_DUNWOODI2",973935,"CON ED DUNWOODIE","DUNWOD"
"UNCIAFVT_VS_DUNWOODI3",951935,"CON ED DUNWOODIE","DUNWOD"
"UNCIAFVT_VS_GENESEE",981935,"NMPC GENESEE","GENESE"
"UNCIAFVT_VS_GENESEE2",959935,"NMPC GENESEE","GENESE"
"UNCIAFVT_VS_GENESEE3",937935,"NMPC GENESEE","GENESE"
"UNCIAFVT_VS_HUDSONVY",991935,"CON ED HUDSON VLY","HUD VL"
"UNCIAFVT_VS_HUDSONVY2",969935,"CON ED HUDSON VLY","HUD VL"
"UNCIAFVT_VS_HUDSONVY3",947935,"CON ED HUDSON VLY","HUD VL"
"UNCIAFVT_VS_LONG-ISL",999935,"LIPA LONG ISLAND","LONGIL"
"UNCIAFVT_VS_LONG-ISL2",977935,"LIPA LONG ISLAND","LONGIL"
"UNCIAFVT_VS_LONG-ISL3",955935,"LIPA LONG ISLAND","LONGIL"
"UNCIAFVT_VS_MILLWOOD",993935,"CON ED MILLWOOD","MILLWD"
"UNCIAFVT_VS_MILLWOOD2",971935,"CON ED MILLWOOD","MILLWD"
"UNCIAFVT_VS_MILLWOOD3",949935,"CON ED MILLWOOD","MILLWD"
"UNCIAFVT_VS_MOHAWKVY",987935,"NMPC MOHAWK VLY","MHK VL"
"UNCIAFVT_VS_MOHAWKVY2",965935,"NMPC MOHAWK VLY","MHK VL"
"UNCIAFVT_VS_MOHAWKVY3",943935,"NMPC MOHAWK VLY","MHK VL"
"UNCIAFVT_VS_NORTH",985935,"NMPC NORTH","NORTH"
"UNCIAFVT_VS_NORTH2",963935,"NMPC NORTH","NORTH"
"UNCIAFVT_VS_NORTH3",941935,"NMPC NORTH","NORTH"
"UNCIAFVT_VS_NY-CITY",997935,"CON ED NY CITY","N.Y.C."
"UNCIAFVT_VS_NY-CITY2",975935,"CON ED NY CITY","N.Y.C."
"UNCIAFVT_VS_NY-CITY3",953935,"CON ED NY CITY","N.Y.C."
"UNCIAFVT_VS_WEST",979935,"NMPC WEST","WEST"
"UNCIAFVT_VS_WEST2",957935,"NMPC WEST","WEST"
"UNCIAFVT_VS_WEST3",935935,"NMPC WEST","WEST"
"UPSTAVT_VL_CAPITAL",988635,"NYSEG CAPITAL","CAPITL"
"UPSTAVT_VL_CENTRAL",982635,"NYSEG CENTRAL","CENTRL"
"UPSTAVT_VL_DUNWOODI",994635,"CON ED DUNWOODIE","DUNWOD"
"UPSTAVT_VL_GENESEE",980635,"RG&E GENESEE","GENESE"
"UPSTAVT_VL_HUDSONVY",990635,"NYSEG HUDSON VLY","HUD VL"
"UPSTAVT_VL_MILLWOOD",992635,"NYSEG MILLWOOD","MILLWD"
"UPSTAVT_VL_MOHAWKVY",986635,"NYSEG MOHAWK VLY","MHK VL"
"UPSTAVT_VL_NORTH",984635,"NYSEG NORTH","NORTH"
"UPSTAVT_VL_NY-CITY",996635,"CON ED NY CITY","N.Y.C."
"UPSTAVT_VL_WEST",978635,"NYSEG WEST","WEST"
"UPSTAVT_VS_CAPITAL",989635,"NYSEG CAPITAL","CAPITL"
"UPSTAVT_VS_CENTRAL",983635,"NYSEG CENTRAL","CENTRL"
"UPSTAVT_VS_DUNWOODI",995635,"CON ED DUNWOODIE","DUNWOD"
"UPSTAVT_VS_GENESEE",981635,"RG&E GENESEE","GENESE"
"UPSTAVT_VS_HUDSONVY",991635,"NYSEG HUDSON VLY","HUD VL"
"UPSTAVT_VS_LONG-ISL",999635,"LIPA LONG ISLAND","LONGIL"
"UPSTAVT_VS_MILLWOOD",993635,"NYSEG MILLWOOD","MILLWD"
"UPSTAVT_VS_MOHAWKVY",987635,"NYSEG MOHAWK VLY","MHK VL"
"UPSTAVT_VS_NORTH",985635,"NYSEG NORTH","NORTH"
"UPSTAVT_VS_NY-CITY",997635,"CON ED NY CITY","N.Y.C."
"UPSTAVT_VS_WEST",979635,"NYSEG WEST","WEST"
"UROCHESTER_RG_GENESEE",802440,"RG&E GENESEE","GENESE"
"USEPII_CE_DUNWOODI",109470,"CON ED DUNWOODIE","DUNWOD"
"USEPII_CE_MILLWOOD",108470,"CON ED MILLWOOD","MILLWD"
"USEPII_CE_NY-CITY",110470,"CON ED NY CITY","N.Y.C."
"USEPII_NY_CENTRAL",403470,"NYSEG CENTRAL","CENTRL"
"USEPII_NY_WEST",401470,"NYSEG WEST","WEST"
"USEPII_RG_GENESEE",802470,"RG&E GENESEE","GENESE"
"USEPII-A_NM_CAPITAL",306497,"NMPC CAPITAL","CAPITL"
"USEPII-A_NM_CENTRAL",303497,"NMPC CENTRAL","CENTRL"
"USEPII-A_NM_GENESEE",302497,"NMPC GENESEE","GENESE"
"USEPII-A_NM_MOHAWKVY",305497,"NMPC MOHAWK VLY","MHK VL"
"USEPII-A_NM_NORTH",304497,"NMPC NORTH","NORTH"
"USEPII-A_NM_WEST",301497,"NMPC WEST","WEST"
"USEPII-A_NY_CAPITAL",406497,"NYSEG CAPITAL","CAPITL"
"USEPII-A_NY_HUDSONVY",407497,"NYSEG HUDSON VLY","HUD VL"
"USEPII-A_NY_MILLWOOD",408497,"NYSEG MILLWOOD","MILLWD"
"USEPII-A_NY_MOHAWKVY",405497,"NYSEG MOHAWK VLY","MHK VL"
"USEPII-A_NY_NORTH",404497,"NYSEG NORTH","NORTH"
"USEPII-A_RG_GENESEE",802497,"RG&E GENESEE","GENESE"
"UTILTYER_CE_DUNWOODI",109781,"CON ED DUNWOODIE","DUNWOD"
"UTILTYER_CE_MILLWOOD",108781,"CON ED MILLWOOD","MILLWD"
"UTILTYER_CE_NY-CITY",110781,"CON ED NY CITY","N.Y.C."
"UTILTYER_NM_CAPITAL",306781,"NMPC CAPITAL","CAPITL"
"UTILTYER_NM_CENTRAL",303781,"NMPC CENTRAL","CENTRL"
"UTILTYER_NM_GENESEE",302781,"NMPC GENESEE","GENESE"
"UTILTYER_NM_MOHAWKVY",305781,"NMPC MOHAWK VLY","MHK VL"
"UTILTYER_NM_NORTH",304781,"NMPC NORTH","NORTH"
"UTILTYER_NM_WEST",301781,"NMPC WEST","WEST"
"UTILTYER_NY_CAPITAL",406781,"NYSEG CAPITAL","CAPITL"
"UTILTYER_NY_CENTRAL",403781,"NYSEG CENTRAL","CENTRL"
"UTILTYER_NY_HUDSONVY",407781,"NYSEG HUDSON VLY","HUD VL"
"UTILTYER_NY_MILLWOOD",408781,"NYSEG MILLWOOD","MILLWD"
"UTILTYER_NY_MOHAWKVY",405781,"NYSEG MOHAWK VLY","MHK VL"
"UTILTYER_NY_NORTH",404781,"NYSEG NORTH","NORTH"
"UTILTYER_NY_WEST",401781,"NYSEG WEST","WEST"
"UTILTYER_OR_HUDSONVY",607781,"O&R HUDSON VLY","HUD VL"
"UTILTYER_RG_GENESEE",802781,"RG&E GENESEE","GENESE"
"VECOVT_VL_CAPITAL",988988,"NMPC CAPITAL","CAPITL"
"VECOVT_VL_CAPITAL2",966988,"NMPC CAPITAL","CAPITL"
"VECOVT_VL_CAPITAL3",944988,"NMPC CAPITAL","CAPITL"
"VECOVT_VL_CENTRAL",982988,"NMPC CENTRAL","CENTRL"
"VECOVT_VL_CENTRAL2",960988,"NMPC CENTRAL","CENTRL"
"VECOVT_VL_CENTRAL3",938988,"NMPC CENTRAL","CENTRL"
"VECOVT_VL_DUNWOODI",994988,"CON ED DUNWOODIE","DUNWOD"
"VECOVT_VL_DUNWOODI2",972988,"CON ED DUNWOODIE","DUNWOD"
"VECOVT_VL_DUNWOODI3",950988,"CON ED DUNWOODIE","DUNWOD"
"VECOVT_VL_GENESEE",980988,"NMPC GENESEE","GENESE"
"VECOVT_VL_GENESEE2",958988,"NMPC GENESEE","GENESE"
"VECOVT_VL_GENESEE3",936988,"NMPC GENESEE","GENESE"
"VECOVT_VL_HUDSONVY",990988,"O&R HUDSON VLY","HUD VL"
"VECOVT_VL_HUDSONVY2",968988,"O&R HUDSON VLY","HUD VL"
"VECOVT_VL_HUDSONVY3",946988,"O&R HUDSON VLY","HUD VL"
"VECOVT_VL_LONG-ISL",998988,"LIPA LONG ISLAND","LONGIL"
"VECOVT_VL_LONG-ISL2",976988,"LIPA LONG ISLAND","LONGIL"
"VECOVT_VL_LONG-ISL3",954988,"LIPA LONG ISLAND","LONGIL"
"VECOVT_VL_MILLWOOD",992988,"CON ED MILLWOOD","MILLWD"
"VECOVT_VL_MILLWOOD2",970988,"CON ED MILLWOOD","MILLWD"
"VECOVT_VL_MILLWOOD3",948988,"CON ED MILLWOOD","MILLWD"
"VECOVT_VL_MOHAWKVY",986988,"NMPC MOHAWK VLY","MHK VL"
"VECOVT_VL_MOHAWKVY2",964988,"NMPC MOHAWK VLY","MHK VL"
"VECOVT_VL_MOHAWKVY3",942988,"NMPC MOHAWK VLY","MHK VL"
"VECOVT_VL_NORTH",984988,"NMPC NORTH","NORTH"
"VECOVT_VL_NORTH2",962988,"NMPC NORTH","NORTH"
"VECOVT_VL_NORTH3",940988,"NMPC NORTH","NORTH"
"VECOVT_VL_NY-CITY",996988,"CON ED NY CITY","N.Y.C."
"VECOVT_VL_NY-CITY2",974988,"CON ED NY CITY","N.Y.C."
"VECOVT_VL_NY-CITY3",952988,"CON ED NY CITY","N.Y.C."
"VECOVT_VL_WEST",978988,"NMPC WEST","WEST"
"VECOVT_VL_WEST2",956988,"NMPC WEST","WEST"
"VECOVT_VL_WEST3",934988,"NMPC WEST","WEST"
"VECOVT_VS_CAPITAL",989988,"NMPC CAPITAL","CAPITL"
"VECOVT_VS_CAPITAL2",967988,"NMPC CAPITAL","CAPITL"
"VECOVT_VS_CAPITAL3",945988,"NMPC CAPITAL","CAPITL"
"VECOVT_VS_CENTRAL",983988,"NMPC CENTRAL","CENTRL"
"VECOVT_VS_CENTRAL2",961988,"NMPC CENTRAL","CENTRL"
"VECOVT_VS_CENTRAL3",939988,"NMPC CENTRAL","CENTRL"
"VECOVT_VS_DUNWOODI",995988,"CON ED DUNWOODIE","DUNWOD"
"VECOVT_VS_DUNWOODI2",973988,"CON ED DUNWOODIE","DUNWOD"
"VECOVT_VS_DUNWOODI3",951988,"CON ED DUNWOODIE","DUNWOD"
"VECOVT_VS_GENESEE",981988,"NMPC GENESEE","GENESE"
"VECOVT_VS_GENESEE2",959988,"NMPC GENESEE","GENESE"
"VECOVT_VS_GENESEE3",937988,"NMPC GENESEE","GENESE"
"VECOVT_VS_HUDSONVY",991988,"O&R HUDSON VLY","HUD VL"
"VECOVT_VS_HUDSONVY2",969988,"O&R HUDSON VLY","HUD VL"
"VECOVT_VS_HUDSONVY3",947988,"O&R HUDSON VLY","HUD VL"
"VECOVT_VS_LONG-ISL",999988,"LIPA LONG ISLAND","LONGIL"
"VECOVT_VS_LONG-ISL2",977988,"LIPA LONG ISLAND","LONGIL"
"VECOVT_VS_LONG-ISL3",955988,"LIPA LONG ISLAND","LONGIL"
"VECOVT_VS_MILLWOOD",993988,"CON ED MILLWOOD","MILLWD"
"VECOVT_VS_MILLWOOD2",971988,"CON ED MILLWOOD","MILLWD"
"VECOVT_VS_MILLWOOD3",949988,"CON ED MILLWOOD","MILLWD"
"VECOVT_VS_MOHAWKVY",987988,"NMPC MOHAWK VLY","MHK VL"
"VECOVT_VS_MOHAWKVY2",965988,"NMPC MOHAWK VLY","MHK VL"
"VECOVT_VS_MOHAWKVY3",943988,"NMPC MOHAWK VLY","MHK VL"
"VECOVT_VS_NORTH",985988,"NMPC NORTH","NORTH"
"VECOVT_VS_NORTH2",963988,"NMPC NORTH","NORTH"
"VECOVT_VS_NORTH3",941988,"NMPC NORTH","NORTH"
"VECOVT_VS_NY-CITY",997988,"CON ED NY CITY","N.Y.C."
"VECOVT_VS_NY-CITY2",975988,"CON ED NY CITY","N.Y.C."
"VECOVT_VS_NY-CITY3",953988,"CON ED NY CITY","N.Y.C."
